locus tag	organism	symbol	Gene ID	PFAM
SAOUHSC_01769	S. aureus NCTC8325	SAOUHSC_01769	3919687	AbrB
SAOUHSC_01770	S. aureus NCTC8325	SAOUHSC_01770	3919688	
SAOUHSC_01771	S. aureus NCTC8325	SAOUHSC_01771	3919689	Aminotran_3
SAOUHSC_01772	S. aureus NCTC8325	SAOUHSC_01772	3919690	ALAD
SAOUHSC_01773	S. aureus NCTC8325	SAOUHSC_01773	3919691	HEM4
SAOUHSC_01774	S. aureus NCTC8325	hemC	3919692	Porphobil_deam
SAOUHSC_01775	S. aureus NCTC8325	SAOUHSC_01775	3919693	Cytochrom_C_asm
SAOUHSC_01776	S. aureus NCTC8325	hemA	3919694	Shikimate_DH
S701	S. aureus NCTC8325	S701		
SAOUHSC_01777	S. aureus NCTC8325	engB	3919695	MMR_HSR1
S702	S. aureus NCTC8325	S702		
SAOUHSC_01778	S. aureus NCTC8325	clpX	3919696	AAA_2
S703	S. aureus NCTC8325	S703		
SAOUHSC_01779	S. aureus NCTC8325	tig	3919697	Trigger_N
SAOUHSC_01780	S. aureus NCTC8325	SAOUHSC_01780	3919698	Trm56
SAOUHSC_01781	S. aureus NCTC8325	SAOUHSC_01781	3919699	RIH_assoc
SAOUHSC_01782	S. aureus NCTC8325	SAOUHSC_01782	3919700	NUDIX
SAOUHSC_01783	S. aureus NCTC8325	SAOUHSC_01783	3920425	
SAOUHSC_01784	S. aureus NCTC8325	rplT	3920426	Ribosomal_L20
SAOUHSC_01785	S. aureus NCTC8325	rpmI	3920427	Ribosomal_L35p
SAOUHSC_01786	S. aureus NCTC8325	infC	3920428	IF3_C
S704	S. aureus NCTC8325	S704		
S705	S. aureus NCTC8325	S705		
SAOUHSC_01787	S. aureus NCTC8325	SAOUHSC_01787	3920429	AA_permease
S706	S. aureus NCTC8325	S706		
S707	S. aureus NCTC8325	S707		
SAOUHSC_01788	S. aureus NCTC8325	thrS	3920430	tRNA-synt_2b
S708	S. aureus NCTC8325	S708		
SAOUHSC_01789	S. aureus NCTC8325	SAOUHSC_01789	3920431	
S709	S. aureus NCTC8325	S709		
SAOUHSC_01791	S. aureus NCTC8325	SAOUHSC_01791	3920432	DnaI_N
SAOUHSC_01792	S. aureus NCTC8325	SAOUHSC_01792	3920433	DnaB_2
SAOUHSC_01793	S. aureus NCTC8325	nrdR	3920434	ATP-cone
SAOUHSC_01794	S. aureus NCTC8325	SAOUHSC_01794	3920435	Gp_dh_C
SAOUHSC_01795	S. aureus NCTC8325	coaE	3920436	CoaE
SAOUHSC_01796	S. aureus NCTC8325	SAOUHSC_01796	3920437	Fapy_DNA_glyco
SAOUHSC_01797	S. aureus NCTC8325	SAOUHSC_01797	3920438	DNA_pol_A
SAOUHSC_01798	S. aureus NCTC8325	SAOUHSC_01798	3920439	
S710	S. aureus NCTC8325	S710		
SAOUHSC_01799	S. aureus NCTC8325	SAOUHSC_01799	3920440	HATPase_c
SAOUHSC_01800	S. aureus NCTC8325	SAOUHSC_01800	3920441	Response_reg
SAOUHSC_A01723	S. aureus NCTC8325	SAOUHSC_A01723	3921691	
S711	S. aureus NCTC8325	S711		
SAOUHSC_01801	S. aureus NCTC8325	SAOUHSC_01801	3920442	Iso_dh
SAOUHSC_01802	S. aureus NCTC8325	SAOUHSC_01802	3920443	Citrate_synt
S712	S. aureus NCTC8325	S712		
SAOUHSC_01803	S. aureus NCTC8325	SAOUHSC_01803	3919273	AA_permease
SAOUHSC_01805	S. aureus NCTC8325	SAOUHSC_01805	3919275	
S713	S. aureus NCTC8325	S713		
SAOUHSC_01806	S. aureus NCTC8325	SAOUHSC_01806	3919276	PK
SAOUHSC_01807	S. aureus NCTC8325	SAOUHSC_01807	3919277	PFK
S714	S. aureus NCTC8325	S714		
S715	S. aureus NCTC8325	S715		
S716	S. aureus NCTC8325	S716		
SAOUHSC_01808	S. aureus NCTC8325	SAOUHSC_01808	3919278	ACCA
SAOUHSC_01809	S. aureus NCTC8325	SAOUHSC_01809	3919279	Carboxyl_trans
S717	S. aureus NCTC8325	S717		
SAOUHSC_01810	S. aureus NCTC8325	SAOUHSC_01810	3919280	malic
S718	S. aureus NCTC8325	S718		
SAOUHSC_01811	S. aureus NCTC8325	SAOUHSC_01811	3919281	DNA_pol3_alpha
SAOUHSC_01812	S. aureus NCTC8325	SAOUHSC_01812	3919282	DHH
S719	S. aureus NCTC8325	S719		
SAOUHSC_01813	S. aureus NCTC8325	SAOUHSC_01813	3919283	DRTGG
SAOUHSC_01814	S. aureus NCTC8325	SAOUHSC_01814	3919284	Usp
SAOUHSC_01815	S. aureus NCTC8325	SAOUHSC_01815	3919285	Lactamase_B_3
SAOUHSC_01816	S. aureus NCTC8325	SAOUHSC_01816	3919286	Peptidase_M24
S720	S. aureus NCTC8325	S720		
SAOUHSC_01817	S. aureus NCTC8325	SAOUHSC_01817	3919287	
S721	S. aureus NCTC8325	S721		
SAOUHSC_01818	S. aureus NCTC8325	SAOUHSC_01818	3919288	AlaDh_PNT_C
SAOUHSC_01819	S. aureus NCTC8325	SAOUHSC_01819	3919289	Usp
SAOUHSC_01820	S. aureus NCTC8325	SAOUHSC_01820	3919290	Acetate_kinase
SAOUHSC_01821	S. aureus NCTC8325	SAOUHSC_01821	3919291	N6_Mtase
S722	S. aureus NCTC8325	S722		
SAOUHSC_01822	S. aureus NCTC8325	tpx	3919292	Redoxin
SAOUHSC_01823	S. aureus NCTC8325	SAOUHSC_01823	3921773	TauE
SAOUHSC_01824	S. aureus NCTC8325	SAOUHSC_01824	3921774	ThiI
SAOUHSC_01825	S. aureus NCTC8325	SAOUHSC_01825	3921775	Aminotran_5
SAOUHSC_01826	S. aureus NCTC8325	SAOUHSC_01826	3921776	Reticulon
S723	S. aureus NCTC8325	S723		
SAOUHSC_01827	S. aureus NCTC8325	SAOUHSC_01827	3921777	EzrA
SAOUHSC_01828	S. aureus NCTC8325	SAOUHSC_01828	3921778	GAF_2
S724	S. aureus NCTC8325	S724		
SAOUHSC_01829	S. aureus NCTC8325	rpsD	3921779	Ribosomal_S4
SAOUHSC_A01754	S. aureus NCTC8325	SAOUHSC_A01754	3921692	
SAOUHSC_01830	S. aureus NCTC8325	SAOUHSC_01830	3921780	GDPD
SAOUHSC_01831	S. aureus NCTC8325	SAOUHSC_01831	3921781	OsmC
SAOUHSC_01832	S. aureus NCTC8325	SAOUHSC_01832	3921782	Aminotran_5
SAOUHSC_01833	S. aureus NCTC8325	SAOUHSC_01833	3921783	2-Hacid_dh_C
S725	S. aureus NCTC8325	S725		
SAOUHSC_01834	S. aureus NCTC8325	SAOUHSC_01834	3921784	
SAOUHSC_01835	S. aureus NCTC8325	SAOUHSC_01835	3921785	Hydrolase_like
SAOUHSC_01836	S. aureus NCTC8325	SAOUHSC_01836	3921786	PTS_EIIC
S726	S. aureus NCTC8325	S726		
SAOUHSC_01837	S. aureus NCTC8325	SAOUHSC_01837	3921787	Acyltransferase
SAOUHSC_01838	S. aureus NCTC8325	SAOUHSC_01838	3921788	Trypsin_2
SAOUHSC_01839	S. aureus NCTC8325	SAOUHSC_01839	3921789	tRNA-synt_1b
S727	S. aureus NCTC8325	S727		
S728	S. aureus NCTC8325	S728		
SAOUHSC_01840	S. aureus NCTC8325	SAOUHSC_01840	3921790	Transgly
SAOUHSC_01841	S. aureus NCTC8325	SAOUHSC_01841	3921791	
SAOUHSC_01843	S. aureus NCTC8325	SAOUHSC_01843	3920522	NEAT
SAOUHSC_01844	S. aureus NCTC8325	SAOUHSC_01844	3920523	
SAOUHSC_01845	S. aureus NCTC8325	SAOUHSC_01845	3920524	FTHFS
S729	S. aureus NCTC8325	S729		
S730	S. aureus NCTC8325	S730		
SAOUHSC_01846	S. aureus NCTC8325	SAOUHSC_01846	3920525	AMP-binding
SAOUHSC_01847	S. aureus NCTC8325	SAOUHSC_01847	3920526	Acetyltransf_7
SAOUHSC_01849	S. aureus NCTC8325	SAOUHSC_01849	3920527	Hist_deacetyl
SAOUHSC_01850	S. aureus NCTC8325	SAOUHSC_01850	3920528	Peripla_BP_3
SAOUHSC_01851	S. aureus NCTC8325	SAOUHSC_01851	3920529	
S731	S. aureus NCTC8325	S731		
SAOUHSC_01852	S. aureus NCTC8325	SAOUHSC_01852	3920530	DAHP_synth_1
S732	S. aureus NCTC8325	S732		
SAOUHSC_01853	S. aureus NCTC8325	SAOUHSC_01853	3920531	
S733	S. aureus NCTC8325	S733		
SAOUHSC_01854	S. aureus NCTC8325	SAOUHSC_01854	3920532	
SAOUHSC_01855	S. aureus NCTC8325	SAOUHSC_01855	3920533	DUF948
SAOUHSC_01856	S. aureus NCTC8325	murC	3920534	Mur_ligase_M
SAOUHSC_01857	S. aureus NCTC8325	SAOUHSC_01857	3920535	FtsK_SpoIIIE
SAOUHSC_01858	S. aureus NCTC8325	SAOUHSC_01858	3920536	tRNA_bind
SAOUHSC_01859	S. aureus NCTC8325	SAOUHSC_01859	3920537	DUF1444
SAOUHSC_01860	S. aureus NCTC8325	SAOUHSC_01860	3920538	Thioredoxin
SAOUHSC_01861	S. aureus NCTC8325	SAOUHSC_01861	3920539	Peptidase_M42
SAOUHSC_01863	S. aureus NCTC8325	SAOUHSC_01863	3920540	PepSY
S734	S. aureus NCTC8325	S734		
SAOUHSC_01864	S. aureus NCTC8325	SAOUHSC_01864	3920541	Lactamase_B
SAOUHSC_01865	S. aureus NCTC8325	trmB	3921754	Methyltransf_4
SAOUHSC_01866	S. aureus NCTC8325	SAOUHSC_01866	3921755	APH
S735	S. aureus NCTC8325	S735		
S736	S. aureus NCTC8325	S736		
SAOUHSC_01867	S. aureus NCTC8325	SAOUHSC_01867	3921756	Aminotran_4
SAOUHSC_01868	S. aureus NCTC8325	SAOUHSC_01868	3921757	Peptidase_M20
S737	S. aureus NCTC8325	S737		
SAOUHSC_01869	S. aureus NCTC8325	SAOUHSC_01869	3921758	YtxH
SAOUHSC_01870	S. aureus NCTC8325	SAOUHSC_01870	3921759	PseudoU_synth_2
SAOUHSC_01871	S. aureus NCTC8325	SAOUHSC_01871	3921760	Polysacc_synt
S738	S. aureus NCTC8325	S738		
S739	S. aureus NCTC8325	S739		
SAOUHSC_01872	S. aureus NCTC8325	SAOUHSC_01872	3921761	HI0933_like
SAOUHSC_01873	S. aureus NCTC8325	SAOUHSC_01873	3921762	DUF1542
SAOUHSC_01874	S. aureus NCTC8325	SAOUHSC_01874	3921763	Rhodanese
SAOUHSC_01875	S. aureus NCTC8325	leuS	3921764	tRNA-synt_1
S740	S. aureus NCTC8325	S740		
SAOUHSC_01876	S. aureus NCTC8325	SAOUHSC_01876	3921765	MFS_1
SAOUHSC_01877	S. aureus NCTC8325	SAOUHSC_01877	3921766	Radical_SAM_C
SAOUHSC_01878	S. aureus NCTC8325	SAOUHSC_01878	3921767	rRNA_methylase
S741	S. aureus NCTC8325	S741		
SAOUHSC_01879	S. aureus NCTC8325	SAOUHSC_01879	3921768	MarR
S742	S. aureus NCTC8325	S742		
SAOUHSC_01880	S. aureus NCTC8325	SAOUHSC_01880	3921769	
SAOUHSC_01882	S. aureus NCTC8325	SAOUHSC_01882	3921771	Hydrolase_4
SAOUHSC_01883	S. aureus NCTC8325	SAOUHSC_01883	3921772	
SAOUHSC_01884	S. aureus NCTC8325	SAOUHSC_01884	3920833	Pro_dh
SAOUHSC_01886	S. aureus NCTC8325	ribH	3920834	DMRL_synthase
SAOUHSC_01887	S. aureus NCTC8325	SAOUHSC_01887	3920835	DHBP_synthase
SAOUHSC_01888	S. aureus NCTC8325	SAOUHSC_01888	3920836	Lum_binding
SAOUHSC_01889	S. aureus NCTC8325	SAOUHSC_01889	3920837	RibD_C
S743	S. aureus NCTC8325	S743		
SAOUHSC_01890	S. aureus NCTC8325	SAOUHSC_01890	3920838	NAD_binding_9
S744	S. aureus NCTC8325	S744		
SAOUHSC_01891	S. aureus NCTC8325	SAOUHSC_01891	3920839	HTH_5
SAOUHSC_01893	S. aureus NCTC8325	SAOUHSC_01893	3920840	ArsB
SAOUHSC_01894	S. aureus NCTC8325	SAOUHSC_01894	3920841	LMWPc
S745	S. aureus NCTC8325	S745		
S746	S. aureus NCTC8325	S746		
SAOUHSC_01895	S. aureus NCTC8325	SAOUHSC_01895	3920842	Glucosaminidase
S747	S. aureus NCTC8325	S747		
S748	S. aureus NCTC8325	S748		
SAOUHSC_01896	S. aureus NCTC8325	SAOUHSC_01896	3920843	DUF2672
S749	S. aureus NCTC8325	S749		
S750	S. aureus NCTC8325	S750		
SAOUHSC_01897	S. aureus NCTC8325	SAOUHSC_01897	3920844	Sigma70_r2
S751	S. aureus NCTC8325	S751		
SAOUHSC_01898	S. aureus NCTC8325	SAOUHSC_01898	3920845	ComK
S752	S. aureus NCTC8325	S752		
SAOUHSC_01899	S. aureus NCTC8325	SAOUHSC_01899	3920846	Claudin_2
S753	S. aureus NCTC8325	S753		
S754	S. aureus NCTC8325	S754		
SAOUHSC_01900	S. aureus NCTC8325	SAOUHSC_01900	3920847	Abi
SAOUHSC_01901	S. aureus NCTC8325	SAOUHSC_01901	3920848	TAL_FSA
S755	S. aureus NCTC8325	S755		
SAOUHSC_01902	S. aureus NCTC8325	SAOUHSC_01902	3920849	Phageshock_PspG
S756	S. aureus NCTC8325	S756		
S757	S. aureus NCTC8325	S757		
SAOUHSC_01903	S. aureus NCTC8325	SAOUHSC_01903	3920850	CRCB
SAOUHSC_01904	S. aureus NCTC8325	SAOUHSC_01904	3920851	CRCB
SAOUHSC_01905	S. aureus NCTC8325	SAOUHSC_01905	3920852	
SAOUHSC_01907	S. aureus NCTC8325	SAOUHSC_01907	3921049	Aldo_ket_red
SAOUHSC_01908	S. aureus NCTC8325	SAOUHSC_01908	3921050	DUF4834
SAOUHSC_01909	S. aureus NCTC8325	SAOUHSC_01909	3921051	S-AdoMet_synt_C
S758	S. aureus NCTC8325	S758		
SAOUHSC_01910	S. aureus NCTC8325	SAOUHSC_01910	3921052	PEPCK_ATP
SAOUHSC_01911	S. aureus NCTC8325	SAOUHSC_01911	3921053	Y1_Tnp
SAOUHSC_01912	S. aureus NCTC8325	SAOUHSC_01912	3921054	Peptidase_S9
SAOUHSC_01913	S. aureus NCTC8325	SAOUHSC_01913	3921055	NUDIX
S759	S. aureus NCTC8325	S759		
SAOUHSC_01914	S. aureus NCTC8325	SAOUHSC_01914	3921056	Haemolytic
SAOUHSC_01915	S. aureus NCTC8325	SAOUHSC_01915	3921057	MR_MLE_C
SAOUHSC_01916	S. aureus NCTC8325	SAOUHSC_01916	3921058	AMP-binding
SAOUHSC_01917	S. aureus NCTC8325	SAOUHSC_01917	3921059	DUF4909
S760	S. aureus NCTC8325	S760		
SAOUHSC_01918	S. aureus NCTC8325	SAOUHSC_01918	3921060	Excalibur
S761	S. aureus NCTC8325	S761		
SAOUHSC_01919	S. aureus NCTC8325	SAOUHSC_01919	3921061	DUF4352
SAOUHSC_01920	S. aureus NCTC8325	SAOUHSC_01920	3921062	Cytochrom_C
SAOUHSC_01921	S. aureus NCTC8325	SAOUHSC_01921	3921063	DUF3969
SAOUHSC_01922	S. aureus NCTC8325	SAOUHSC_01922	3921064	
SAOUHSC_01923	S. aureus NCTC8325	SAOUHSC_01923	3921065	Peptidase_M78
SAOUHSC_01924	S. aureus NCTC8325	SAOUHSC_01924	3921066	
SAOUHSC_01925	S. aureus NCTC8325	SAOUHSC_01925	3921009	DUF3784
SAOUHSC_01926	S. aureus NCTC8325	SAOUHSC_01926	3921010	DUF2553
S762	S. aureus NCTC8325	S762		
SAOUHSC_01927	S. aureus NCTC8325	SAOUHSC_01927	3921011	HTH_21
S763	S. aureus NCTC8325	S763		
SAOUHSC_01928	S. aureus NCTC8325	SAOUHSC_01928	3921012	HTH_Tnp_1
S764	S. aureus NCTC8325	S764		
S765	S. aureus NCTC8325	S765		
SAOUHSC_01929	S. aureus NCTC8325	SAOUHSC_01929	3921013	
SAOUHSC_01930	S. aureus NCTC8325	SAOUHSC_01930	3921014	DUF1433
S766	S. aureus NCTC8325	S766		
SAOUHSC_01931	S. aureus NCTC8325	SAOUHSC_01931	3921015	NACHT
SAOUHSC_01932	S. aureus NCTC8325	SAOUHSC_01932	3921016	Methylase_S
SAOUHSC_01933	S. aureus NCTC8325	SAOUHSC_01933	3921017	N6_Mtase
SAOUHSC_01934	S. aureus NCTC8325	SAOUHSC_01934	3921018	Vfa1
SAOUHSC_01935	S. aureus NCTC8325	SAOUHSC_01935	3921019	Trypsin_2
SAOUHSC_01936	S. aureus NCTC8325	SAOUHSC_01936	3921020	Trypsin
SAOUHSC_01937	S. aureus NCTC8325	SAOUHSC_01937	3921021	DUF3890
SAOUHSC_01938	S. aureus NCTC8325	SAOUHSC_01938	3921022	Trypsin_2
S767	S. aureus NCTC8325	S767		
SAOUHSC_01939	S. aureus NCTC8325	SAOUHSC_01939	3921023	Trypsin
SAOUHSC_01941	S. aureus NCTC8325	SAOUHSC_01941	3921024	Trypsin
S768	S. aureus NCTC8325	S768		
SAOUHSC_01942	S. aureus NCTC8325	SAOUHSC_01942	3921025	Trypsin
SAOUHSC_01943	S. aureus NCTC8325	SAOUHSC_01943	3921026	
SAOUHSC_01944	S. aureus NCTC8325	SAOUHSC_01944	3921027	DUF4888
S769	S. aureus NCTC8325	S769		
S770	S. aureus NCTC8325	S770		
SAOUHSC_01945	S. aureus NCTC8325	SAOUHSC_01945	3921028	
SAOUHSC_01947	S. aureus NCTC8325	SAOUHSC_01947	3920892	ABC2_membrane_4
SAOUHSC_01948	S. aureus NCTC8325	SAOUHSC_01948	3920893	ABC_tran
SAOUHSC_01949	S. aureus NCTC8325	SAOUHSC_01949	3920894	Peptidase_S8
SAOUHSC_01950	S. aureus NCTC8325	SAOUHSC_01950	3920895	Flavoprotein
SAOUHSC_01951	S. aureus NCTC8325	SAOUHSC_01951	3920896	LANC_like
SAOUHSC_01952	S. aureus NCTC8325	SAOUHSC_01952	3920897	Lant_dehydr_N
SAOUHSC_01953	S. aureus NCTC8325	SAOUHSC_01953	3920898	Gallidermin
SAOUHSC_01954	S. aureus NCTC8325	SAOUHSC_01954	3920899	Leukocidin
SAOUHSC_01955	S. aureus NCTC8325	SAOUHSC_01955	3920900	Leukocidin
S771	S. aureus NCTC8325	SprC		
SAOUHSC_01956	S. aureus NCTC8325	SAOUHSC_01956	3920901	
SAOUHSC_01957	S. aureus NCTC8325	SAOUHSC_01957	3920902	DUF1828
S772	S. aureus NCTC8325	S772		
S773	S. aureus NCTC8325	S773		
S774	S. aureus NCTC8325	S774		
S775	S. aureus NCTC8325	S775		
SAOUHSC_T00050	S. aureus NCTC8325	SAOUHSC_T00050	3921039	
SAOUHSC_T00019	S. aureus NCTC8325	SAOUHSC_T00019	3921338	
SAOUHSC_T0009	S. aureus NCTC8325	SAOUHSC_T0009	3921328	
SAOUHSC_T00022	S. aureus NCTC8325	SAOUHSC_T00022	3921148	
SAOUHSC_T00026	S. aureus NCTC8325	SAOUHSC_T00026	3921152	
SAOUHSC_T00042	S. aureus NCTC8325	SAOUHSC_T00042	3921031	
SAOUHSC_T00012	S. aureus NCTC8325	SAOUHSC_T00012	3921331	
SAOUHSC_T00038	S. aureus NCTC8325	SAOUHSC_T00038	3921164	
S776	S. aureus NCTC8325	S776		
S777	S. aureus NCTC8325	S777		
SAOUHSC_01958	S. aureus NCTC8325	SAOUHSC_01958	3920903	Ser_hydrolase
S778	S. aureus NCTC8325	S778		
SAOUHSC_01959	S. aureus NCTC8325	SAOUHSC_01959	3920904	
S779	S. aureus NCTC8325	S779		
SAOUHSC_01960	S. aureus NCTC8325	SAOUHSC_01960	3920905	Amino_oxidase
SAOUHSC_01961	S. aureus NCTC8325	hemH	3920906	Ferrochelatase
SAOUHSC_01962	S. aureus NCTC8325	hemE	3920907	URO-D
SAOUHSC_01963	S. aureus NCTC8325	SAOUHSC_01963	3920908	
S780	S. aureus NCTC8325	S780		
SAOUHSC_01964	S. aureus NCTC8325	SAOUHSC_01964	3920909	ABM
SAOUHSC_01966	S. aureus NCTC8325	SAOUHSC_01966	3920910	EcsB
SAOUHSC_01967	S. aureus NCTC8325	SAOUHSC_01967	3920444	ABC_tran
SAOUHSC_01968	S. aureus NCTC8325	SAOUHSC_01968	3920445	HIT
S781	S. aureus NCTC8325	S781		
SAOUHSC_01969	S. aureus NCTC8325	SAOUHSC_01969	3920446	DUF1732
S782	S. aureus NCTC8325	S782		
S783	S. aureus NCTC8325	S783		
SAOUHSC_01971	S. aureus NCTC8325	SAOUHSC_01971	3920447	DUF3267
S784	S. aureus NCTC8325	S784		
SAOUHSC_01972	S. aureus NCTC8325	SAOUHSC_01972	3920448	Rotamase
SAOUHSC_01973	S. aureus NCTC8325	SAOUHSC_01973	3920449	HD
SAOUHSC_01974	S. aureus NCTC8325	SAOUHSC_01974	3920450	AAA_27
SAOUHSC_01975	S. aureus NCTC8325	SAOUHSC_01975	3920451	Metallophos
S785	S. aureus NCTC8325	S785		
SAOUHSC_01976	S. aureus NCTC8325	SAOUHSC_01976	3920452	
SAOUHSC_01977	S. aureus NCTC8325	SAOUHSC_01977	3920453	Com_YlbF
SAOUHSC_01978	S. aureus NCTC8325	SAOUHSC_01978	3920454	DUF445
SAOUHSC_01979	S. aureus NCTC8325	SAOUHSC_01979	3920455	HTH_3
S786	S. aureus NCTC8325	S786		
S787	S. aureus NCTC8325	S787		
SAOUHSC_01980	S. aureus NCTC8325	SAOUHSC_01980	3920456	Response_reg
SAOUHSC_01981	S. aureus NCTC8325	SAOUHSC_01981	3920457	HisKA_3
SAOUHSC_01982	S. aureus NCTC8325	SAOUHSC_01982	3920458	PseudoU_synth_2
S788	S. aureus NCTC8325	S788		
SAOUHSC_01983	S. aureus NCTC8325	fumC	3920459	Lyase_1
SAOUHSC_01984	S. aureus NCTC8325	SAOUHSC_01984	3920460	DUF5084
S789	S. aureus NCTC8325	S789		
SAOUHSC_01985	S. aureus NCTC8325	SAOUHSC_01985	3920461	
S790	S. aureus NCTC8325	S790		
SAOUHSC_01986	S. aureus NCTC8325	SAOUHSC_01986	3920462	PTPS
SAOUHSC_01987	S. aureus NCTC8325	SAOUHSC_01987	3920463	Glucosamine_iso
S791	S. aureus NCTC8325	S791		
SAOUHSC_01988	S. aureus NCTC8325	SAOUHSC_01988	3921871	SpoU_methylase
SAOUHSC_01989	S. aureus NCTC8325	SAOUHSC_01989	3921872	DUF1730
SAOUHSC_01990	S. aureus NCTC8325	SAOUHSC_01990	3921873	ABC_tran
SAOUHSC_01991	S. aureus NCTC8325	SAOUHSC_01991	3921874	SBP_bac_3
SAOUHSC_01992	S. aureus NCTC8325	SAOUHSC_01992	3921875	PTS_EIIC_2
SAOUHSC_01993	S. aureus NCTC8325	SAOUHSC_01993	3921876	
S792	S. aureus NCTC8325	S792		
SAOUHSC_T00031	S. aureus NCTC8325	SAOUHSC_T00031	3921157	
SAOUHSC_T00046	S. aureus NCTC8325	SAOUHSC_T00046	3921035	
SAOUHSC_T00047	S. aureus NCTC8325	SAOUHSC_T00047	3921036	
SAOUHSC_T00023	S. aureus NCTC8325	SAOUHSC_T00023	3921149	
SAOUHSC_T00015	S. aureus NCTC8325	SAOUHSC_T00015	3921334	
SAOUHSC_T00016	S. aureus NCTC8325	SAOUHSC_T00016	3921335	
SAOUHSC_T00027	S. aureus NCTC8325	SAOUHSC_T00027	3921153	
SAOUHSC_T00056	S. aureus NCTC8325	SAOUHSC_T00056	3921045	
SAOUHSC_T00057	S. aureus NCTC8325	SAOUHSC_T00057	3921046	
SAOUHSC_T00054	S. aureus NCTC8325	SAOUHSC_T00054	3921043	
SAOUHSC_T00043	S. aureus NCTC8325	SAOUHSC_T00043	3921032	
SAOUHSC_A01909	S. aureus NCTC8325	SAOUHSC_A01909	3921693	
SAOUHSC_T00013	S. aureus NCTC8325	SAOUHSC_T00013	3921332	
SAOUHSC_T00039	S. aureus NCTC8325	SAOUHSC_T00039	3921165	
SAOUHSC_T00051	S. aureus NCTC8325	SAOUHSC_T00051	3921040	
SAOUHSC_T00014	S. aureus NCTC8325	SAOUHSC_T00014	3921333	
SAOUHSC_T00052	S. aureus NCTC8325	SAOUHSC_T00052	3921041	
SAOUHSC_T00040	S. aureus NCTC8325	SAOUHSC_T00040	3921029	
SAOUHSC_T00041	S. aureus NCTC8325	SAOUHSC_T00041	3921030	
SAOUHSC_T0002	S. aureus NCTC8325	SAOUHSC_T0002	3921518	
SAOUHSC_T00045	S. aureus NCTC8325	SAOUHSC_T00045	3921034	
SAOUHSC_T0007	S. aureus NCTC8325	SAOUHSC_T0007	3921326	
SAOUHSC_T00032	S. aureus NCTC8325	SAOUHSC_T00032	3921158	
SAOUHSC_T00024	S. aureus NCTC8325	SAOUHSC_T00024	3921150	
SAOUHSC_T00033	S. aureus NCTC8325	SAOUHSC_T00033	3921159	
SAOUHSC_T00036	S. aureus NCTC8325	SAOUHSC_T00036	3921162	
SAOUHSC_T00055	S. aureus NCTC8325	SAOUHSC_T00055	3921044	
SAOUHSC_T00060	S. aureus NCTC8325	SAOUHSC_T00060	3921068	
SAOUHSC_R00013	S. aureus NCTC8325	SAOUHSC_R00013	3921513	
SAOUHSC_R0008	S. aureus NCTC8325	SAOUHSC_R0008	3921508	
SAOUHSC_T0003	S. aureus NCTC8325	SAOUHSC_T0003	3921322	
SAOUHSC_A01912	S. aureus NCTC8325	SAOUHSC_A01912	3921695	
SAOUHSC_T00028	S. aureus NCTC8325	SAOUHSC_T00028	3921154	
SAOUHSC_R0003	S. aureus NCTC8325	SAOUHSC_R0003	3921503	
S793	S. aureus NCTC8325	S793		
S794	S. aureus NCTC8325	S794		
S795	S. aureus NCTC8325	S795		
SAOUHSC_01997	S. aureus NCTC8325	SAOUHSC_01997	3921877	FUR
S796	S. aureus NCTC8325	S796		
SAOUHSC_01998	S. aureus NCTC8325	SAOUHSC_01998	3921878	2-Hacid_dh_C
SAOUHSC_01999	S. aureus NCTC8325	SAOUHSC_01999	3921879	AhpC-TSA
SAOUHSC_02000	S. aureus NCTC8325	SAOUHSC_02000	3921880	Aminotran_3
S798	S. aureus NCTC8325	S798		
SAOUHSC_02001	S. aureus NCTC8325	SAOUHSC_02001	3921881	ArAE_1
SAOUHSC_02002	S. aureus NCTC8325	SAOUHSC_02002	3921882	
SAOUHSC_02003	S. aureus NCTC8325	SAOUHSC_02003	3921883	ABC_membrane
S799	S. aureus NCTC8325	S799		
S800	S. aureus NCTC8325	S800		
SAOUHSC_02004	S. aureus NCTC8325	SAOUHSC_02004	3921884	DUF402
S801	S. aureus NCTC8325	S801		
SAOUHSC_02005	S. aureus NCTC8325	SAOUHSC_02005	3921885	NUDIX_4
SAOUHSC_02006	S. aureus NCTC8325	SAOUHSC_02006	3921886	YdjM
S802	S. aureus NCTC8325	S802		
SAOUHSC_02007	S. aureus NCTC8325	SAOUHSC_02007	3921887	
S803	S. aureus NCTC8325	S803		
SAOUHSC_02008	S. aureus NCTC8325	SAOUHSC_02008	3921888	DUF2615
SAOUHSC_02009	S. aureus NCTC8325	SAOUHSC_02009	3921889	ABC_tran
SAOUHSC_02010	S. aureus NCTC8325	SAOUHSC_02010	3920464	DUF1811
SAOUHSC_02011	S. aureus NCTC8325	recX	3920465	RecX
SAOUHSC_02012	S. aureus NCTC8325	SAOUHSC_02012	3920466	Transgly
S804	S. aureus NCTC8325	S804		
S805	S. aureus NCTC8325	S805		
SAOUHSC_02013	S. aureus NCTC8325	SAOUHSC_02013	3920467	DJ-1_PfpI
S806	S. aureus NCTC8325	S806		
SAOUHSC_02014	S. aureus NCTC8325	SAOUHSC_02014	3920468	DUF3546
S807	S. aureus NCTC8325	S807		
SAOUHSC_02015	S. aureus NCTC8325	SAOUHSC_02015	3920469	
S808	S. aureus NCTC8325	S808		
